Glacier Name,Glacier Exists?,Area,Glacier Melt Record Date,Latitude,Longitude,Area Analysis Date,Temperature in F,state_id,state_name
Grinnell Glacier,Exists,6.07452,,60.703131,-144.824007,2014-12-01,52.53,IL,Illinois
Grinnell Glacier,Exists,6.07452,,60.703131,-144.824007,2014-12-01,52.53,MD,Maryland
Grinnell Glacier,Exists,6.07452,,60.703131,-144.824007,2014-12-01,52.53,SC,South Carolina
Grinnell Glacier,Exists,6.07452,,60.703131,-144.824007,2014-12-01,52.53,NE,Nebraska
Lawrence Glacier,Exists,5.1775,,60.640447,-148.610413,2014-12-01,52.53,CA,California
Lawrence Glacier,Exists,5.1775,,60.640447,-148.610413,2014-12-01,52.53,AK,Alaska
Spencer Glacier,Exists,77.2178,,60.592189,-148.925369,2014-12-01,52.53,CA,California
Spencer Glacier,Exists,77.2178,,60.592189,-148.925369,2014-12-01,52.53,AK,Alaska
Shakespeare Glacier,Exists,1.4914,,60.755377,-148.731977,2014-12-01,52.53,CA,California
Shakespeare Glacier,Exists,1.4914,,60.755377,-148.731977,2014-12-01,52.53,AK,Alaska
Mineral Creek Glacier,Exists,3.84712,,61.270924,-146.294852,2014-12-01,52.53,AK,Alaska
Mineral Creek Glacier,Exists,3.84712,,61.270924,-146.294852,2014-12-01,52.53,CO,Colorado
Wellesley Glacier,Exists,13.2576,,61.18633,-147.914074,2014-12-01,52.53,AK,Alaska
Wolverine Glacier,Exists,16.5713,,60.389003,-148.906829,2014-12-01,52.53,AK,Alaska
Wolverine Glacier,Exists,16.5713,,60.389003,-148.906829,2014-12-01,52.53,NE,Nebraska
Cascade Glacier,Exists,14.0301,,61.132456,-148.194935,2014-12-01,52.53,CA,California
Cascade Glacier,Exists,14.0301,,61.132456,-148.194935,2014-12-01,52.53,AK,Alaska
Claremont Glacier,Exists,4.00205,,60.516492,-148.725219,2014-12-01,52.53,CA,California
Claremont Glacier,Exists,4.00205,,60.516492,-148.725219,2014-12-01,52.53,AK,Alaska
Baker Glacier,Exists,2.79502,,61.078604,-148.380874,2014-12-01,52.53,CA,California
Baker Glacier,Exists,2.79502,,61.078604,-148.380874,2014-12-01,52.53,AK,Alaska
Chenega Glacier,Exists,373.282,,60.238822,-148.420701,2014-12-01,52.53,AK,Alaska
Unnamed_30,Exists,13.923,,60.495041,-148.7635,2014-12-01,52.53,CA,California
Unnamed_30,Exists,13.923,,60.495041,-148.7635,2014-12-01,52.53,AK,Alaska
Williams Glacier,Exists,1.48747,,61.057541,-147.766428,2014-12-01,52.53,AK,Alaska
Bartlett Glacier,Exists,9.5964,,60.602723,-148.959028,2014-12-01,52.53,CA,California
Bartlett Glacier,Exists,9.5964,,60.602723,-148.959028,2014-12-01,52.53,AK,Alaska
Barry Glacier,Exists,86.4521,,61.163278,-148.118408,2014-12-01,52.53,CA,California
Barry Glacier,Exists,86.4521,,61.163278,-148.118408,2014-12-01,52.53,AK,Alaska
Bainbridge Glacier,Exists,40.1332,,60.109146,-148.403778,2014-12-01,52.53,AK,Alaska
Unnamed_40,Exists,18.9617,,60.284327,-148.872306,2014-12-01,52.53,AK,Alaska
Unnamed_40,Exists,18.9617,,60.284327,-148.872306,2014-12-01,52.53,NE,Nebraska
Tiger Glacier,Exists,53.7925,,60.155853,-148.463705,2014-12-01,52.53,AK,Alaska
Meares Glacier,Exists,119.263,,61.146463,-147.511129,2014-12-01,52.53,AK,Alaska
Cotterell Glacier,Exists,13.3441,,60.602293,-148.631708,2014-12-01,52.53,CA,California
Cotterell Glacier,Exists,13.3441,,60.602293,-148.631708,2014-12-01,52.53,AK,Alaska
Seth Glacier,Exists,2.7316,,60.868687,-148.518213,2014-12-01,52.53,CA,California
Seth Glacier,Exists,2.7316,,60.868687,-148.518213,2014-12-01,52.53,AK,Alaska
Pigot Glacier,Exists,11.4761,,60.889756,-148.507784,2014-12-01,52.53,CA,California
Pigot Glacier,Exists,11.4761,,60.889756,-148.507784,2014-12-01,52.53,AK,Alaska
Concordia Glacier,Exists,3.53733,,60.700922,-148.734543,2014-12-01,52.53,CA,California
Concordia Glacier,Exists,3.53733,,60.700922,-148.734543,2014-12-01,52.53,AK,Alaska
Billings Glacier,Exists,11.2643,,60.854024,-148.592803,2014-12-01,52.53,CA,California
Billings Glacier,Exists,11.2643,,60.854024,-148.592803,2014-12-01,52.53,AK,Alaska
Skookum Glacier,Exists,8.84198,,60.694149,-148.852411,2014-12-01,52.53,CA,California
Skookum Glacier,Exists,8.84198,,60.694149,-148.852411,2014-12-01,52.53,AK,Alaska
LaGorce Glacier,Exists,3.14548,,60.727502,-144.445987,2014-12-01,52.53,AK,Alaska
Dartmouth Glacier,Exists,3.81127,,61.154465,-147.616042,2014-12-01,52.53,AK,Alaska
Ellsworth Glacier,Exists,112.691,,60.16715,-148.934436,2014-12-01,52.53,FL,Florida
Ellsworth Glacier,Exists,112.691,,60.16715,-148.934436,2014-12-01,52.53,AK,Alaska
Ellsworth Glacier,Exists,112.691,,60.16715,-148.934436,2014-12-01,52.53,AL,Alabama
Ellsworth Glacier,Exists,112.691,,60.16715,-148.934436,2014-12-01,52.53,TX,Texas
Ellsworth Glacier,Exists,112.691,,60.16715,-148.934436,2014-12-01,52.53,WI,Wisconsin
Ellsworth Glacier,Exists,112.691,,60.16715,-148.934436,2014-12-01,52.53,CA,California
Whittier Glacier,Exists,6.42804,,60.741387,-148.676187,2014-12-01,52.53,CA,California
Whittier Glacier,Exists,6.42804,,60.741387,-148.676187,2014-12-01,52.53,AK,Alaska
Trail Glacier,Exists,13.5779,,60.552902,-148.934341,2014-12-01,52.53,CA,California
Trail Glacier,Exists,13.5779,,60.552902,-148.934341,2014-12-01,52.53,AK,Alaska
Slide Glacier,Exists,14.537,,60.517957,-144.317466,2014-12-01,52.53,AK,Alaska
Sheridan Glacier,Exists,85.2195,,60.556037,-145.302856,2014-12-01,52.53,AK,Alaska
Sheridan Glacier,Exists,85.2195,,60.556037,-145.302856,2014-12-01,52.53,AL,Alabama
Sheridan Glacier,Exists,85.2195,,60.556037,-145.302856,2014-12-01,52.53,NC,North Carolina
Sheridan Glacier,Exists,85.2195,,60.556037,-145.302856,2014-12-01,52.53,NM,New Mexico
Sheridan Glacier,Exists,85.2195,,60.556037,-145.302856,2014-12-01,52.53,IL,Illinois
Sheridan Glacier,Exists,85.2195,,60.556037,-145.302856,2014-12-01,52.53,MD,Maryland
Sheridan Glacier,Exists,85.2195,,60.556037,-145.302856,2014-12-01,52.53,SC,South Carolina
Sheridan Glacier,Exists,85.2195,,60.556037,-145.302856,2014-12-01,52.53,NE,Nebraska
Tebenkof Glacier,Exists,20.6258,,60.670242,-148.566691,2014-12-01,52.53,CA,California
Tebenkof Glacier,Exists,20.6258,,60.670242,-148.566691,2014-12-01,52.53,AK,Alaska
Triumvirate Glacier,Exists,341.521,,61.586898,-152.188198,2015-07-01,52.96,AK,Alaska
Nugget Creek Glacier,Exists,0.215014,,58.420449,-134.382612,2015-07-01,52.96,AK,Alaska
Nugget Creek Glacier,Exists,0.215014,,58.420449,-134.382612,2015-07-01,52.96,WI,Wisconsin
Jarvis Glacier,Exists,54.5235,,59.508501,-136.608172,2015-07-01,52.96,AK,Alaska
Tsirku Glacier,Exists,111.489,,59.417071,-136.654201,2015-07-01,52.96,AK,Alaska
Little Jarvis Glacier,Exists,1.7992,,59.39543,-136.409949,2015-07-01,52.96,AK,Alaska
Sylvester Glacier,Exists,81.9735,,61.524743,-147.018779,2015-07-01,52.96,AK,Alaska
Coxe Glacier,Exists,19.282,,61.176069,-147.974978,2015-07-01,52.96,AK,Alaska
North Baird Glacier,Exists,90.2877,,57.318736,-132.633385,2015-07-01,52.96,VA,Virginia
North Baird Glacier,Exists,90.2877,,57.318736,-132.633385,2015-07-01,52.96,AK,Alaska
North Baird Glacier,Exists,90.2877,,57.318736,-132.633385,2015-07-01,52.96,IL,Illinois
North Baird Glacier,Exists,90.2877,,57.318736,-132.633385,2015-07-01,52.96,WV,West Virginia
North Baird Glacier,Exists,90.2877,,57.318736,-132.633385,2015-07-01,52.96,IN,Indiana
North Baird Glacier,Exists,90.2877,,57.318736,-132.633385,2015-07-01,52.96,TX,Texas
North Baird Glacier,Exists,90.2877,,57.318736,-132.633385,2015-07-01,52.96,MI,Michigan
North Baird Glacier,Exists,90.2877,,57.318736,-132.633385,2015-07-01,52.96,KY,Kentucky
North Baird Glacier,Exists,90.2877,,57.318736,-132.633385,2015-07-01,52.96,TN,Tennessee
North Baird Glacier,Exists,90.2877,,57.318736,-132.633385,2015-07-01,52.96,PA,Pennsylvania
North Baird Glacier,Exists,90.2877,,57.318736,-132.633385,2015-07-01,52.96,NE,Nebraska
North Baird Glacier,Exists,90.2877,,57.318736,-132.633385,2015-07-01,52.96,ND,North Dakota
Neacola Glacier,Exists,51.6916,,60.852087,-153.34442,2015-07-01,52.96,AK,Alaska
Norris Glacier,Exists,0.085333,,58.506445,-134.242744,2015-07-01,52.96,AK,Alaska
Norris Glacier,Exists,0.085333,,58.506445,-134.242744,2015-07-01,52.96,WI,Wisconsin
Bird Glacier,Exists,0.262917,,61.012547,-149.282732,2015-07-01,52.96,AK,Alaska
Bird Glacier,Exists,0.262917,,61.012547,-149.282732,2015-07-01,52.96,KY,Kentucky
Fassett Glacier,Exists,39.4657,,59.386475,-138.515419,2015-07-01,52.96,AK,Alaska
Eureka Glacier,Exists,34.0459,,63.389564,-146.381602,2015-07-01,52.96,AK,Alaska
Eagle Glacier,Exists,47.2045,,61.081482,-148.959478,2015-07-01,52.96,AK,Alaska
Eagle Glacier,Exists,47.2045,,61.081482,-148.959478,2015-07-01,52.96,KY,Kentucky
West Fork Glacier,Exists,40.009,,61.721609,-142.871553,2015-07-01,52.96,AK,Alaska
Kanikula Glacier,Exists,42.6697,,62.754672,-151.152962,2015-07-01,52.96,AK,Alaska
John Glacier,Exists,2.17029,,58.861757,-137.156627,2015-07-01,52.96,AK,Alaska
Hanging Glacier,Exists,7.15141,,59.84299,-138.964007,2015-07-01,52.96,AK,Alaska
Texas Glacier,Exists,10.4652,,56.10454,-130.167214,2015-07-01,52.96,AK,Alaska
East Twin Glacier,Exists,53.1327,,58.700049,-133.811827,2015-07-01,52.96,AK,Alaska
East Twin Glacier,Exists,53.1327,,58.700049,-133.811827,2015-07-01,52.96,WI,Wisconsin
Nuka Glacier,Exists,13.0644,,59.64201,-150.747966,2015-07-01,52.96,AK,Alaska
Meade,Exists,461.384,,59.288715,-134.820603,2015-07-01,52.96,AK,Alaska
Nelchina Glacier,Exists,238.557,,61.745843,-147.042494,2015-07-01,52.96,AK,Alaska
Riggs Glacier,Exists,114.988,,59.217384,-136.191909,2015-07-01,52.96,AK,Alaska
McArthur Glacier,Exists,15.7623,,61.110265,-152.444387,2015-07-01,52.96,AK,Alaska
Sawyer Glacier,Exists,196.525,,57.930806,-132.637234,2015-07-01,52.96,AK,Alaska
Brilliant Glacier,Exists,1.89005,,61.138493,-147.417131,2015-07-01,52.96,AK,Alaska
Herbert Glacier,Exists,61.1685,,58.646695,-134.570539,2015-07-01,52.96,AK,Alaska
Herbert Glacier,Exists,61.1685,,58.646695,-134.570539,2015-07-01,52.96,WI,Wisconsin
Organ Glacier,Exists,2.45489,,61.141549,-149.221812,2015-07-01,52.96,AK,Alaska
Organ Glacier,Exists,2.45489,,61.141549,-149.221812,2015-07-01,52.96,KY,Kentucky
Ptarmigan Glacier,Exists,1.33555,,58.379504,-134.370371,2015-07-01,52.96,AK,Alaska
Ptarmigan Glacier,Exists,1.33555,,58.379504,-134.370371,2015-07-01,52.96,WI,Wisconsin
Patton Glacier,Exists,2.27788,,58.903877,-136.3005,2015-07-01,52.96,AK,Alaska
Skee Glacier,Exists,3.29665,,59.99476,-149.684234,2015-07-01,52.96,AK,Alaska
Barrier Glacier,Exists,34.662,,61.270505,-152.305684,2015-07-01,52.96,AK,Alaska
Caldwell Glacier,Exists,12.5735,,62.417037,-152.695289,2015-07-01,52.96,AK,Alaska
Killey Glacier,Exists,26.5635,,60.169503,-150.099606,2015-07-01,52.96,AK,Alaska
Maclaren Glacier,Exists,56.5313,,63.355406,-146.488742,2015-07-01,52.96,AK,Alaska
Clark Glacier,Exists,0.869563,,58.805564,-137.101428,2015-07-01,52.96,AK,Alaska
Black and Tan Glacier,Exists,19.1403,,61.681153,-152.648556,2015-07-01,52.96,AK,Alaska
Porcupine Glacier,Exists,0.720277,,60.007138,-149.252885,2015-07-01,52.96,NE,Nebraska
Porcupine Glacier,Exists,0.720277,,60.007138,-149.252885,2015-07-01,52.96,AK,Alaska
Porcupine Glacier,Exists,0.720277,,60.007138,-149.252885,2015-07-01,52.96,PA,Pennsylvania
Porcupine Glacier,Exists,0.720277,,60.007138,-149.252885,2015-07-01,52.96,KS,Kansas
Hoonah Glacier,Exists,9.51769,,58.823825,-136.992638,2015-07-01,52.96,AK,Alaska
Muir Glacier,Exists,80.2843,,59.27395,-136.494529,2015-07-01,52.96,AK,Alaska
Geikie Glacier,Exists,6.27383,,58.547613,-136.636354,2015-07-01,52.96,AK,Alaska
Clara Smith Glacier,Exists,5.8536,,56.271098,-130.489219,2015-07-01,52.96,AK,Alaska
Tongue Glacier,Exists,13.2775,,60.06353,-153.176091,2015-07-01,52.96,AK,Alaska
Kadachan Glacier,Exists,1.0353,,58.893786,-137.105952,2015-07-01,52.96,AK,Alaska
Tsaa Glacier,Exists,178.632,,60.156953,-141.561079,2015-07-01,52.96,AK,Alaska
Leaking Glacier,Exists,1.54343,,58.447512,-134.401838,2015-07-01,52.96,AK,Alaska
Leaking Glacier,Exists,1.54343,,58.447512,-134.401838,2015-07-01,52.96,WI,Wisconsin
Flood Glacier,Exists,110.878,,57.191859,-131.882031,2015-07-01,52.96,AK,Alaska
Bridge Glacier,Exists,40.463,,58.423825,-133.591595,2015-07-01,52.96,AK,Alaska
Bridge Glacier,Exists,40.463,,58.423825,-133.591595,2015-07-01,52.96,WI,Wisconsin
TlikakilaGlacierFork,Exists,104.777,,60.827364,-153.157296,2015-07-01,52.96,AK,Alaska
Hugh Miller Glacier,Exists,25.8086,,58.78883,-136.739908,2015-07-01,52.96,AK,Alaska
Wright Glacier,Exists,139.698,,58.49669,-133.53975,2015-07-01,52.96,AK,Alaska
Wright Glacier,Exists,139.698,,58.49669,-133.53975,2015-07-01,52.96,WI,Wisconsin
Echo Glacier,Exists,18.1232,,58.755976,-134.340307,2015-07-01,52.96,AK,Alaska
Echo Glacier,Exists,18.1232,,58.755976,-134.340307,2015-07-01,52.96,WI,Wisconsin
Llewellyn Glacier,Exists,297.757,,59.038741,-134.381265,2015-07-01,52.96,AK,Alaska
Llewellyn Glacier,Exists,297.757,,59.038741,-134.381265,2015-07-01,52.96,WI,Wisconsin
Puget Glacier,Exists,13.3528,,60.094766,-148.566977,2015-07-01,52.96,AK,Alaska
Westbrook Glacier,Exists,0.915804,,61.126436,-146.688559,2015-07-01,52.96,AK,Alaska
Kashoto Glacier,Exists,4.03867,,58.846203,-137.003206,2015-07-01,52.96,AK,Alaska
Silver Glacier,Exists,0.955295,,60.889332,-146.396063,2015-07-01,52.96,AK,Alaska
Silver Glacier,Exists,0.955295,,60.889332,-146.396063,2015-07-01,52.96,CO,Colorado
Split Glacier,Exists,12.4222,,59.683321,-150.537421,2015-07-01,52.96,AK,Alaska
West Twin Glacier,Exists,91.0987,,58.759234,-133.972831,2015-07-01,52.96,AK,Alaska
West Twin Glacier,Exists,91.0987,,58.759234,-133.972831,2015-07-01,52.96,WI,Wisconsin
McCarty Glacier,Exists,1.02122,,59.861376,-139.424756,2015-07-01,52.96,AK,Alaska
Marcus Baker Glacier,Exists,161.596,,61.419659,-147.885111,2015-07-01,52.96,AK,Alaska
Unnamed_1,Exists,13.5533,,61.078098,-148.734011,2015-07-01,52.96,CA,California
Unnamed_1,Exists,13.5533,,61.078098,-148.734011,2015-07-01,52.96,AK,Alaska
Dickinson Glacier,Exists,3.58508,,59.198803,-135.914312,2015-07-01,52.96,AK,Alaska
Tana Lobe Bremner Glacier,Exists,102.942,,60.912957,-143.222764,2015-07-01,52.96,AK,Alaska
Saksaia Glacier,Exists,8.68692,,59.367326,-136.413994,2015-07-01,52.96,AK,Alaska
Shoup Glacier,Exists,129.709,,61.279655,-146.499678,2015-07-01,52.96,AK,Alaska
Shoup Glacier,Exists,129.709,,61.279655,-146.499678,2015-07-01,52.96,CO,Colorado
Roaring Glacier,Exists,2.95517,,61.003647,-148.445,2015-07-01,52.96,CA,California
Roaring Glacier,Exists,2.95517,,61.003647,-148.445,2015-07-01,52.96,AK,Alaska
Schubee Glacier,Exists,4.26132,,59.351523,-135.254436,2015-07-01,52.96,AK,Alaska
Southern Glacier,Exists,3.52722,,59.397168,-151.092558,2015-07-01,52.96,AK,Alaska
Davidson Glacier,Exists,100.452,,59.131477,-135.603055,2015-07-01,52.96,AK,Alaska
Davidson Glacier,Exists,100.452,,59.131477,-135.603055,2015-07-01,52.96,OR,Oregon
Ogive Glacier,Exists,9.05801,,59.083927,-134.722758,2015-07-01,52.96,AK,Alaska
Crow Glacier,Exists,0.256999,,61.052573,-149.142212,2015-07-01,52.96,AK,Alaska
Crow Glacier,Exists,0.256999,,61.052573,-149.142212,2015-07-01,52.96,KY,Kentucky
Pedersen Glacier,Exists,31.6341,,59.877086,-149.856654,2015-07-01,52.96,AK,Alaska
Whiteout Glacier,Exists,45.3351,,61.192227,-148.874806,2015-07-01,52.96,AK,Alaska
Whiteout Glacier,Exists,45.3351,,61.192227,-148.874806,2015-07-01,52.96,KY,Kentucky
Spoon Glacier,Exists,1.20803,,60.024296,-149.252439,2015-07-01,52.96,NE,Nebraska
Spoon Glacier,Exists,1.20803,,60.024296,-149.252439,2015-07-01,52.96,AK,Alaska
Spoon Glacier,Exists,1.20803,,60.024296,-149.252439,2015-07-01,52.96,PA,Pennsylvania
Spoon Glacier,Exists,1.20803,,60.024296,-149.252439,2015-07-01,52.96,KS,Kansas
Doroshin Glacier,Exists,23.3831,,59.462104,-151.094382,2015-07-01,52.96,AK,Alaska
Aho Glacier,Exists,3.70558,,60.808181,-152.661891,2015-07-01,52.96,AK,Alaska
Tsina Glacier,Exists,23.5005,,61.299942,-145.881018,2015-07-01,52.96,AK,Alaska
Tsina Glacier,Exists,23.5005,,61.299942,-145.881018,2015-07-01,52.96,CO,Colorado
Tulsequah Glacier,Exists,148.733,,58.907663,-133.973542,2015-07-01,52.96,AK,Alaska
Tulsequah Glacier,Exists,148.733,,58.907663,-133.973542,2015-07-01,52.96,WI,Wisconsin
Netland Glacier,Exists,31.1392,,59.382888,-137.82555,2015-07-01,52.96,AK,Alaska
Holgate Glacier,Exists,0.090273,,59.889144,-149.892421,2015-07-01,52.96,AK,Alaska
Prospect Glacier,Exists,0.764958,,60.025559,-149.247265,2015-07-01,52.96,NE,Nebraska
Prospect Glacier,Exists,0.764958,,60.025559,-149.247265,2015-07-01,52.96,AK,Alaska
Prospect Glacier,Exists,0.764958,,60.025559,-149.247265,2015-07-01,52.96,PA,Pennsylvania
Prospect Glacier,Exists,0.764958,,60.025559,-149.247265,2015-07-01,52.96,KS,Kansas
Le Blondeau Glacier,Exists,21.0929,,59.266144,-136.222188,2015-07-01,52.96,AK,Alaska
Pothole Glacier,Exists,30.6426,,61.377051,-152.375989,2015-07-01,52.96,AK,Alaska
Charpentier Glacier,Exists,3.01854,,58.663256,-136.620209,2015-07-01,52.96,AK,Alaska
Tustumena Glacier,Exists,307.536,,60.098185,-150.200877,2015-07-01,52.96,AK,Alaska
Anchor Glacier,Exists,6.86658,,59.796297,-150.115076,2015-07-01,52.96,AK,Alaska
Chickamin Glacier,Exists,67.31,,56.15618,-130.292321,2015-07-01,52.96,AK,Alaska
Eaglek Glacier,Exists,0.333493,,60.935974,-147.80766,2015-07-01,52.96,CA,California
Eaglek Glacier,Exists,0.333493,,60.935974,-147.80766,2015-07-01,52.96,AK,Alaska
Truuli Glacier,Exists,11.8987,,59.963463,-150.436141,2015-07-01,52.96,AK,Alaska
Field Glacier,Exists,192.91,,59.086924,-134.463461,2015-07-01,52.96,AK,Alaska
Field Glacier,Exists,192.91,,59.086924,-134.463461,2015-07-01,52.96,WI,Wisconsin
Stony Glacier,Exists,8.48246,,61.629342,-153.830644,2015-07-01,52.96,AK,Alaska
Polychrome Glacier,Exists,0.660502,,63.447581,-149.840247,2015-07-01,52.96,AK,Alaska
Polychrome Glacier,Exists,0.660502,,63.447581,-149.840247,2015-07-01,52.96,KS,Kansas
Ch'atanalch'elt Li'a,Exists,25.0721,,61.325664,-152.137001,2015-07-01,52.96,AK,Alaska
Yanert Glacier,Exists,83.6561,,63.617264,-147.411493,2015-07-01,52.96,AK,Alaska
Castner Glacier,Exists,53.7946,,63.494486,-145.49778,2015-07-01,52.96,AK,Alaska
North Twin Glacier,Exists,31.2307,,61.535704,-152.535156,2015-07-01,52.96,AK,Alaska
Willison Glacier,Exists,81.6262,,59.130377,-134.360661,2015-07-01,52.96,AK,Alaska
Willison Glacier,Exists,81.6262,,59.130377,-134.360661,2015-07-01,52.96,WI,Wisconsin
Herron Glacier,Exists,57.3623,,62.986704,-151.51178,2015-07-01,52.96,AK,Alaska
Annin Glacier,Exists,0.234944,,61.108638,-146.688177,2015-07-01,52.96,AK,Alaska
Chigmit North Glacier,Exists,37.5215,,60.288451,-153.419342,2015-07-01,52.96,AK,Alaska
Sunset Glacier,Exists,7.66414,,63.348037,-150.133849,2015-07-01,52.96,AK,Alaska
TlikakilaNorthFork,Exists,31.7011,,60.81899,-153.423478,2015-07-01,52.96,AK,Alaska
Camicia Glacier,Exists,5.57297,,61.192193,-145.989077,2015-07-01,52.96,AK,Alaska
Camicia Glacier,Exists,5.57297,,61.192193,-145.989077,2015-07-01,52.96,CO,Colorado
Gulkana Glacier,Exists,17.5667,,63.301387,-145.423894,2015-07-01,52.96,AK,Alaska
Reid Glacier,Exists,62.9518,,58.817661,-136.803096,2015-07-01,52.96,AK,Alaska
Deadman Glacier,Exists,1.50297,,60.657848,-149.020417,2015-07-01,52.96,CA,California
Deadman Glacier,Exists,1.50297,,60.657848,-149.020417,2015-07-01,52.96,AK,Alaska
Tyeen Glacier,Exists,5.1095,,58.863593,-137.164302,2015-07-01,52.96,AK,Alaska
Stoney Glacier,Exists,3.3212,,61.921877,-152.874113,2015-07-01,52.96,AK,Alaska
West Gulkana Glacier,Exists,2.15999,,63.295435,-145.520812,2015-07-01,52.96,AK,Alaska
Bacon Glacier,Exists,4.76553,,58.680524,-133.810701,2015-07-01,52.96,AK,Alaska
Bacon Glacier,Exists,4.76553,,58.680524,-133.810701,2015-07-01,52.96,WI,Wisconsin
Mother Goose Glacier,Exists,1.22926,,60.351927,-149.193427,2015-07-01,52.96,AK,Alaska
Mother Goose Glacier,Exists,1.22926,,60.351927,-149.193427,2015-07-01,52.96,NE,Nebraska
Red Glacier,Exists,49.7207,,60.036561,-153.062495,2015-07-01,52.96,AK,Alaska
Spotted Glacier,Exists,22.8379,,58.906458,-153.451378,2015-07-01,52.96,AK,Alaska
Dinglestadt Glacier,Exists,74.8502,,59.773489,-150.521867,2015-07-01,52.96,AK,Alaska
Fourth Glacier,Exists,17.6295,,59.672708,-139.09472,2015-07-01,52.96,AK,Alaska
Denver Glacier,Exists,8.88524,,59.421479,-135.087283,2015-07-01,52.96,AK,Alaska
Vern Ritchie Glacier,Exists,378.558,,59.899017,-138.64962,2015-07-01,52.96,AK,Alaska
Garrison Glacier,Exists,30.4827,,59.130503,-135.656917,2015-07-01,52.96,AK,Alaska
Garrison Glacier,Exists,30.4827,,59.130503,-135.656917,2015-07-01,52.96,OR,Oregon
Penniman Glaciers,Exists,0.775549,,61.092396,-148.349766,2015-07-01,52.96,CA,California
Penniman Glaciers,Exists,0.775549,,61.092396,-148.349766,2015-07-01,52.96,AK,Alaska
Tuxedni Glacier,Exists,92.9646,,60.153981,-153.04183,2015-07-01,52.96,AK,Alaska
Loomis Glacier,Exists,0.984017,,58.925812,-136.4156,2015-07-01,52.96,AK,Alaska
Andrews Glacier,Exists,2.33744,,58.904692,-136.365758,2015-07-01,52.96,AK,Alaska
Rubin Glacier,Exists,3.712,,61.145015,-146.03351,2015-07-01,52.96,AK,Alaska
Rubin Glacier,Exists,3.712,,61.145015,-146.03351,2015-07-01,52.96,CO,Colorado
Detached Glacier,Exists,1.68012,,61.075964,-148.381731,2015-07-01,52.96,CA,California
Detached Glacier,Exists,1.68012,,61.075964,-148.381731,2015-07-01,52.96,AK,Alaska
Lituya Glacier,Exists,48.3013,,58.744362,-137.411323,2015-07-01,52.96,AK,Alaska
Lemon Creek Glacier,Exists,0.552773,,58.403051,-134.338989,2015-07-01,52.96,AK,Alaska
Lemon Creek Glacier,Exists,0.552773,,58.403051,-134.338989,2015-07-01,52.96,WI,Wisconsin
Speel Glacier,Exists,24.3957,,58.344961,-133.338308,2015-07-01,52.96,AK,Alaska
Speel Glacier,Exists,24.3957,,58.344961,-133.338308,2015-07-01,52.96,WI,Wisconsin
Fleischmann Glacier,Exists,0.572973,,62.358465,-152.846911,2015-07-01,52.96,AK,Alaska
Sunrise Glacier,Exists,0.503718,,63.362793,-150.164854,2015-07-01,52.96,AK,Alaska
Fairweather Glacier,Exists,165.674,,58.902416,-137.453424,2015-07-01,52.96,AK,Alaska
North Crillon Glacier,Exists,55.6978,,58.732687,-137.297853,2015-07-01,52.96,AK,Alaska
Aialik Glacier,Exists,141.533,,60.046454,-149.826589,2015-07-01,52.96,AK,Alaska
Adams Glacier,Exists,4.56001,,58.7968,-135.898131,2015-07-01,52.96,AK,Alaska
Romer Glacier,Exists,2.81652,,58.973741,-136.759987,2015-07-01,52.96,AK,Alaska
Battle Glacier,Exists,11.9769,,58.688579,-134.563376,2015-07-01,52.96,AK,Alaska
Battle Glacier,Exists,11.9769,,58.688579,-134.563376,2015-07-01,52.96,WI,Wisconsin
Gilman Glacier,Exists,22.7908,,58.830178,-137.092877,2015-07-01,52.96,AK,Alaska
Nenana Glacier,Exists,27.4485,,63.566918,-147.534781,2015-07-01,52.96,AK,Alaska
Clear Glacier,Exists,1.14443,,61.065664,-149.149213,2015-07-01,52.96,AK,Alaska
Clear Glacier,Exists,1.14443,,61.065664,-149.149213,2015-07-01,52.96,KY,Kentucky
Grotto Glacier,Exists,26.0944,,60.07206,-141.516396,2015-07-01,52.96,AK,Alaska
Tana Glacier,Exists,514.803,,60.773206,-142.736587,2015-07-01,52.96,AK,Alaska
Umbrella Glacier,Exists,16.0518,,59.99921,-153.113739,2015-07-01,52.96,AK,Alaska
Villard Glacier,Exists,1.03056,,59.291827,-135.240388,2015-07-01,52.96,AK,Alaska
Art Lewis Glacier,Exists,193.667,,60.03392,-138.95082,2015-07-01,52.96,AK,Alaska
Taku Glacier,Exists,521.396,,58.847561,-134.14037,2015-07-01,52.96,AK,Alaska
Taku Glacier,Exists,521.396,,58.847561,-134.14037,2015-07-01,52.96,WI,Wisconsin
Gerstle Glacier,Exists,83.9527,,63.457137,-145.268357,2015-07-01,52.96,AK,Alaska
Blockade Glacier,Exists,173.211,,61.101841,-152.51864,2015-07-01,52.96,AK,Alaska
Chedotlothna Glacier,Exists,76.2422,,62.836136,-151.851088,2015-07-01,52.96,AK,Alaska
Worthington Glacier,Exists,7.32921,,61.173316,-145.783884,2015-07-01,52.96,AK,Alaska
Worthington Glacier,Exists,7.32921,,61.173316,-145.783884,2015-07-01,52.96,CO,Colorado
Ripon Glacier,Exists,2.667,,60.683546,-148.593526,2015-07-01,52.96,CA,California
Ripon Glacier,Exists,2.667,,60.683546,-148.593526,2015-07-01,52.96,AK,Alaska
Tourquise Glacier,Exists,16.6699,,60.814201,-153.61703,2015-07-01,52.96,AK,Alaska
