glac_name,lat,lng
Conrad Glacier,46.4936765,-121.40867275
Contact Glacier,60.75611435483871,-148.2911546451613
Continental Glacier,43.337478000000004,-109.6945355
Cool Glacier,48.107952000000004,-121.10591866666668
Copper Glacier,61.997541,-143.63054
Corbin Glacier,61.106790000000004,-145.9840385
Cordova Glacier,60.85348616107383,-145.65371324161075
Cotterell Glacier,60.61592494117647,-148.62114320588236
Cowlitz Glacier,46.819773,-121.705725
Coxe Glacier,61.15540509090909,-148.02857818181818
Crab Glacier,56.240198,-159.292218
Crater Glacier,56.270254666666666,-142.23188133333335
Crescent Glacier,58.7678144,-143.89801534999998
Crook Glacier,44.080884,-121.69787600000001
Cross Creek Glacier,62.055689,-142.670653
Crow Glacier,61.05230433333333,-149.1426713333333
Crystal Glacier,48.8327795,-121.598981
Dadina Glacier,62.049034,-144.200113
Daisy Glacier,60.166749,-141.287469
Dana Glacier,48.3242985,-121.05486175
Daniels Glacier WA,47.567023500000005,-121.1771595
Dark Glacier,48.2626705,-120.89481275
Dartmouth Glacier,61.167404363636365,-147.609325
Darwin Glacier,37.170564,-118.6785635
Davenport Glacier,48.492539,-121.02893
David Glacier,47.9661955,-120.9892245
Davidson Glacier,59.116428000000006,-135.547271
Dawes Glacier,57.4750205,-132.43251600000002
Deadman Glacier,60.65260375,-149.007013875
Deming Glacier,48.760068000000004,-121.83871099999999
Denver Glacier,59.390437125,-135.14111975
Deserted Glacier,60.942702,-145.629451
Desolation Glacier,58.774369,-137.543164
Detached Glacier,61.077706666666664,-148.38770933333333
Dickinson Glacier,59.203390999999996,-135.922525
Diller Glacier,44.14542933333333,-121.77425799999999
Dinglestadt Glacier,59.75168216666666,-150.450894
Dinwoody Glacier,43.171984333333334,-109.64498400000001
Dinwoody Glaciers,43.210776,-109.65676133333334
Diptop,47.5873765,-121.17700199999999
Dirt Glacier,58.830451,-136.035835
Dirty Glacier,60.94883855172414,-148.4208372413793
Dixon Glacier,55.376654800000004,-136.0955202
Dogshead Glacier,61.372879,-152.022902
Dome Glacier,48.30452966666667,-121.031521
Doroshin Glacier,59.450412769230766,-151.07012923076923
Double Glacier,60.4740992,-152.74685140000003
Douglas Glacier,48.5335086,-120.9416506
Downer Glacier,61.27379874074074,-147.61642818518519
Downs Glacier,43.293566,-109.661517
Drop Glacier,62.250705,-144.090713
Dryer Glacier,46.1883355,-122.19267500000001
DuNoir Glacier WY,43.796429,-109.869499
Dusty Glacier,48.12087866666667,-121.111088
Eagle Glacier,59.84886875,-141.8207358125
Eaglek Glacier,60.937257,-147.8023145
East Alapah Glacier,68.151229,-150.799689
East Daniels,47.559422,-121.167946
East Nooksack Glacier,48.828993833333335,-121.56328733333334
East Nunatak Glacier,59.7731476,-138.7210286
East Twin Glacier,58.676534571428576,-133.84744042857145
East White River,48.053181,-121.085507
East Yakutat Glacier,59.58220633333334,-138.81147433333334
Easton Glacier,48.7430765,-121.83994050000001
Echo Glacier,58.743547375,-134.3831615
Edmunds Glacier,46.87179,-121.81485033333333
Eel Glacier,47.7262662,-123.3390762
Eklutna Glacier,61.237853,-148.9608665
Eldorado Glacier,48.525966,-121.142779
Eliot Glacier,45.3871225,-121.6723645
Ellsworth Glacier,60.17424146226415,-148.90811988679246
Emmons Glacier,46.86535475,-121.71562325
Entiat Glacier,48.141887600000004,-120.794696
Ermine Glacier,48.125402,-121.1132375
Esetuk Glacier,69.301574,-144.323184
Eugene Glacier,44.109371,-121.7790115
Eureka Glacier,63.389562999999995,-146.38159
Ewe Glacier,61.059139,-141.256766
Excelsior Glacier,60.09774573333333,-148.71432465
Exit Glacier,60.18028958333334,-149.71014166666666
Explorer Glacier,60.77242571428571,-148.9187217142857
Fair Glacier,40.0623065,-105.65700050000001
Fairchild Glacier,47.90546666666666,-123.62822833333333
Fairweather Glacier,58.908855,-137.518561
Falling Glacier,60.46906602173913,-148.52637171739133
Falling Ice Glacier,43.833254499999995,-110.7692365
Fan Glacier,60.78679257142857,-143.7619882857143
Fassett Glacier,59.352503,-138.531524
Fels Glacier,63.380216000000004,-145.5387385
Ferebee Glacier,59.517526000000004,-135.619479
Ferguson Glacier,56.003667,-130.230861
Ferris Glacier,59.134996,-137.285041
Fickett Glacier,60.547429105263156,-145.0198112631579
Field Glacier,59.03493255555556,-134.58095522222223
Finger Glacier,58.202499,-139.913669
First Branch Columbia Glacier,61.192780083950616,-147.21869970617286
Fisher Glacier,60.334885,-138.971512
Fishhawk Glacier,44.2605105,-109.8660625
Fissure Glacier MT,47.311539,-113.882711
Fleischmann Glacier,62.35812833333333,-152.84123666666667
Flett Glacier,46.90542271428571,-121.81133392857143
Flood Glacier,57.1432085,-131.9549305
Flute Glacier,61.153456500000004,-149.285315
Fog Glacier,56.237201,-159.422914
Foraker Glacier,63.07224166666666,-151.430338
Forbidden Glacier,48.51834333333333,-121.062678
Forbidden Peak S.,48.509051,-121.0604525
Forsyth Glacier WA,46.207013,-122.175116
Foss Glacier WA,47.567649,-121.21061850000001
Fourpeaked Glacier,58.85718,-153.5272215
Fourth Glacier,59.6439315,-139.1100015
Frederika Glacier,61.833194,-142.343811
Fremont Glacier,48.53685566666667,-120.95741966666667
Fremont Glaciers,43.145121,-109.6216645
Fryingpan Glacier,46.852125,-121.67956854545454
Gakona Glacier,63.2930245,-145.1396805
Galiano Glacier,59.992028,-139.704649
Gannett Glacier,54.060324200000004,-132.8468596
Garrison Glacier,59.158786,-135.7051475
Geikie Glacier,58.556124999999994,-136.61204800000002
Gem Glacier,48.7465215,-113.728147
Gerstle Glacier,63.521290500000006,-145.30380350000001
Giffin Glacier,61.634809,-141.527051
Gilkey Glacier,58.876520760000005,-134.3989188
Gillam Glacier,63.688421,-147.01203900000002
Gilman Glacier,58.8321425,-137.09765549999997
Girdled Glacier,58.956781500000005,-135.715009
Glisan Glacier,45.391518,-121.71736
Godwin Glacier,60.17194528571429,-149.18710731428573
Goethe Glacier,37.209944,-118.71156333333333
Goode Glacier,48.487073,-120.90429833333333
Goodwin Glacier,60.609300109890114,-144.9915840989011
Gooseneck Glacier,51.902333666666664,-121.03228633333333
Gotchen Glacier,46.16448466666666,-121.47631666666666
Gracey Creek Glacier,56.216638,-130.545398
Grand Pacific Glacier,59.209834,-137.196424
Grand Plateau Glacier,59.05794708333334,-137.87720516666667
Granite Glacier,45.16751333333334,-109.80577266666667
Grant Glacier,48.276540749999995,-117.32469549999999
Grasshopper Glacier,44.291175333333335,-109.7881971111111
Grasshopper Glacier MT,45.544664499999996,-109.954895
Gray Glacier,56.022119,-130.15586
Gray Wolf Glacier,47.2912025,-113.870536
Great Glacier,56.92316266666666,-131.94557866666665
Greenpoint Glacier,56.007902,-130.232898
Grewingk Glacier,59.56263249999999,-150.9393743
Grinnell Glacier,59.00600507142857,-140.36838864285713
Grotto Glacier,60.071782,-141.52076699999998
Guerin Glacier,61.543122,-141.052168
Gulkana Glacier,63.29328966666666,-145.39320333333333
Guyot Glacier,60.2138605,-141.5600065
Hadley Glacier,48.82199533333333,-121.83205116666666
Haenke Glacier,60.125896,-139.651654
Hallo Glacier,58.474113,-154.309206
Hanging Glacier,51.175937,-126.595798
Happy Bunny Butte,48.837264,-121.715364
Harpoon Glacier,59.66181,-154.723175
Harriman Glacier,60.943810582089554,-148.52678335820897
Harris Glacier,57.9699102,-142.7284559
Harrison Glacier,48.5862678,-113.7295582
Harrower Glacier,43.10233333333334,-109.58859866666667
Harvard Glacier,61.35133977953488,-147.56793717302324
Hawkins Glacier,61.372074,-141.738826
Hayden,59.9840655,-140.035844
Hayden Glacier,44.149245,-121.77257549999999
Hayes Glacier,62.709408249999996,-149.5182835
Heap Steep Glacier,43.1761895,-109.61667349999999
Heiden Glacier,61.023679,-145.652795
Helen Glacier,43.157256000000004,-109.61811625
Henderson Glacier CO,40.031601,-105.64337599999999
Hendrickson Glacier,59.812886,-139.459047
Heney Glacier,60.89833647580645,-144.92222450806452
Henry Glacier,59.858319,-139.481007
Herbert Glacier,58.56859822222222,-134.57495444444444
Herbst Glacier,48.987679,-114.04938849999999
Herron Glacier,63.02997266666667,-151.55841466666666
Hidden Glacier,54.24789483333333,-127.86329316666667
Hinman Glacier,47.5751834,-121.22877960000001
Hogback Glacier,61.108399,-145.946776
Hoh Glacier,47.80156266666666,-123.68011733333333
Hole-In-The-Wall Glacier,61.612067,-142.213989
Hole-in-the-Wall Glacier,58.787993,-134.113721
Holgate Glacier,59.906809599999995,-149.9309205
Holyoke Glacier,61.17239828571429,-147.96142314285711
Honeycomb Glacier,48.07005475,-121.078159
Hook Glacier,58.4708,-154.387191
Hooker Glacier WY,42.857948,-109.309875
Hoonah Glacier,58.835719,-137.01627000000002
Hopper Glacier,45.082350999999996,-109.61303
Hotlum Glacier,41.42420766666667,-122.18438933333334
Hubbard Glacier,60.09088125,-139.33908424999998
Hubert Glacier,47.785955,-123.70058366666667
Hubley Glacier,69.279522,-143.730683
Hudson Glacier,48.9632505,-114.047033
Hugh Miller Glacier,58.7887015,-136.745954
Humes Glacier,47.790777,-123.64453366666667
Hummel Glacier,56.026403,-130.250473
Hunter Creek Glacier,61.333475,-148.6916415
ID,44.069767863013695,-115.03317193150684
Ice Cliff Glacier,47.475888499999996,-120.8962375
Ice River Glacier,47.82494066666667,-123.66763300000001
Ice Worm Glacier,47.5601675,-121.1609725
Icicle Glacier,61.2073525,-149.09963950000002
Indian Glacier,60.1198125,-150.2359965
Ingraham Glacier,46.82319566666666,-121.69361099999999
Inspiration Glacier,48.5325915,-121.11283925000001
Inter Glacier,46.877480999999996,-121.72574033333335
Ipasha Glacier,48.8423995,-113.8143895
Irene Glacier,59.567139,-135.411246
Irving Glacier,44.138507000000004,-121.7801215
Isabelle Glacier,40.0638835,-105.6425775
Isella Glacier,48.23218833333333,-120.86719633333333
Island Glacier,56.236204,-159.401195
J Glacier,43.2381345,-109.70005
Jacksina Glacier,62.037366,-143.528773
Jackson Glacier,48.599837,-113.70774399999999
Jarvis Glacier,59.50753366666667,-136.61954333333333
Jeffers Glacier,47.778428999999996,-123.674224
Jefferson Park Glacier,44.682382000000004,-121.80460149999999
Jerry Glacier,48.74155199999999,-120.91309100000001
John Glacier,58.8609385,-137.1603395
Johns Hopkins Glacier,58.8083587,-137.26475655
Johnson Glacier,60.660484315789475,-144.8635356491228
Kachemak Glacier,59.71061816666667,-150.55671266666667
Kadachan Glacier,58.893784499999995,-137.1059415
Kanikula Glacier,62.78784433333333,-151.120595
Kashoto Glacier,58.846201,-137.0031955
Katsuk Glacier,48.582264,-120.895984
Kautz Glacier,46.8321776,-121.76664980000001
Kennedy Glacier,48.130406,-121.13687999999999
Kennicott Glacier,61.7439,-143.175461
Keystone Glacier,61.13569433333333,-145.98737633333334
Killey Glacier,60.152766875,-150.12967237499998
Kimtah Glacier,48.590066,-120.911302
Kings Glacier,60.432198719999995,-148.59085240000002
Kintla Glacier,48.930676000000005,-114.19931433333333
Klawasi Glacier,62.096925,-144.68729
Klawatti Glacier,48.5612815,-121.093034
Klickitat Glacier,46.192269333333336,-121.47495066666666
Klickitat Glacier WA,46.196579,-121.480987
Klooch Glacier,58.610682,-137.2868975
Klutina Glacier,61.38377125,-146.2331105
Klutlan Glacier,61.434452,-140.652517
Kluvesna Glacier,61.88842,-143.772839
Knife Point Glacier,43.117763999999994,-109.5793405
Knik Glacier,61.315487250000004,-148.02101925
Konamoxt Glacier,59.297934999999995,-137.6470645
Koniag Glacier,57.391966,-153.27201
Konwakiton Glacier,41.399100000000004,-122.195774
Kulavok Glacier,69.202905,-144.850882
Kuskulana Glacier,61.805854,-143.538826
Kyes Peak,47.9673855,-121.3400715
La Perouse Glacier,58.549478666666666,-137.23486016666666
LaGorce Glacier,60.733364400000006,-144.4541453
Ladd Glacier,45.3915626,-121.705467
Lafayette Glacier,61.02362670212766,-147.77049685106383
Lake George Glacier,61.0548488,-148.64260125
Lakina Glacier,61.656813,-143.307627
Lamplugh Glacier,58.8838928,-136.927971
Langdon Glacier,60.413070870967736,-148.63561745161292
Langille Glacier,45.389475000000004,-121.68672
Lare Glacier,60.066859,-141.783626
Lateral Glacier,60.059917,-153.00127750000001
Latouche Glacier,59.861632,-139.595517
Laughton Glacier,59.520184875,-135.105348625
Lava Glacier,46.23543325,-121.4972375
Lawrence Glacier,60.66185588235294,-148.608254
Le Blondeau Glacier,59.266628999999995,-136.222195
LeConte Glacier,50.70662509090909,-124.07418427272728
Leaking Glacier,58.4422045,-134.41001
Learnard Glacier,60.81268228571429,-148.71675814285715
Lechner Glacier,59.93990433333334,-149.622674
Leeper Glacier,60.277519000000005,-142.287796
Leffingwell Glacier,69.303577,-144.232814
Lemah,47.491231,-121.30023249999999
Lemon Creek Glacier,58.39727755555556,-134.336972
Lewis Glacier,46.302060250000004,-121.2810735
Liberty Gap Glacier,46.86483966666666,-121.774919
Lillian Glacier WA,47.851572000000004,-123.381988
Lilliput Glacier,36.572201,-118.5541195
Lime Glacier,61.891127,-142.136777
Linn Glacier,44.173283,-121.777004
Linn Glacier OR,44.175458000000006,-121.773439
Little Jarvis Glacier,59.3965345,-136.41148700000002
Lituya Glacier,58.765138,-137.435593
Llewellyn Glacier,59.01734546666667,-134.1387166
Logan Glacier,55.60365228571429,-129.267819
Long Glacier,61.87363,-144.08457
Loomis Glacier,58.92581,-136.4155895
Lost Creek Glacier,44.1074005,-121.78203500000001
Lowell Glacier,60.38167022727273,-149.45726727272725
Lower Curtis Glacier,48.822248,-121.618437
Lower Fremont Glacier,43.1301694,-109.59722200000002
Lucia Glacier,60.105338,-139.920539
Lupfer Glacier,48.476862999999994,-113.513874
Lyall Glacier,48.488413666666666,-120.74674499999999
Lyell Glacier,37.743406,-119.2645035
Lyman Glacier,47.20042075,-121.1868375
Lynch Gap,47.575882,-121.192951
Lynch Glacier,47.570149,-121.1877585
MT,47.22351180510204,-112.15890737244898
Maclaren Glacier,63.3904945,-146.544151
Maclure Glacier,37.7467635,-119.2817345
Mammoth Glacier,43.172773666666664,-109.67417999999999
Marcus Baker Glacier,61.46821228571429,-147.78311814285715
Margerie Glacier,59.0223721,-137.11878510000003
Marquette Glacier,60.642382909090905,-148.6354491818182
Marshall Glacier,61.04505163636364,-145.52560954545456
Martin Glacier,59.2813125,-138.489368
Martin River Glacier,60.55843492893401,-143.87136556649747
Marvine/Hayden Glacier,59.998843666666666,-140.06096666666667
Mary Green Glacier,48.238122000000004,-120.8579455
Matanuska Glacier,61.5013237804878,-147.48840309756096
Matthes Glaciers CA,37.227577555555555,-118.74859555555557
Maynard Glacier,58.700378,-136.6300775
Mazama Glacier,47.93396883333333,-121.684706
McAllister Glacier,48.55569666666667,-121.11232366666667
McArthur Glacier,61.117093499999996,-152.4471565
McBride Glacier,59.10440766666667,-136.105945
McCall Glacier,49.36238075,-124.24542000000001
McCallum Glacier,63.3002565,-145.61488400000002
McCarthy Creek Glacier,61.630644,-142.81322
McCarty Glacier,59.8238115,-148.83483175
McCune Glacier,60.855639391304344,-144.84073369565218
McDonald Glacier,47.3905235,-113.9159625
McGinnis Glacier,63.550315999999995,-146.182728
McPherson Glacier,60.55011312068965,-144.5879605
Meade,59.29197045454546,-134.90297409090908
Meade Glacier,53.76763871428572,-129.12601692857143
Meares Glacier,61.173768122905024,-147.45439803910614
Melbern Glacier,59.16671281818182,-137.33628754545455
Mendenhall Glacier,58.51605884615385,-134.53697630769233
Mesahchie Glacier,48.5851685,-120.8746275
Metal Creek Glacier,61.638835,-148.31404750000002
Miche Wabun Glacier,48.946093,-113.8323415
Middle Cascade Glacier,48.418601,-121.05561366666666
Middle Fork Glacier,61.850396,-142.155396
Middle Fork Lobe Bremner Glacier,60.890522,-143.470668
Middle Palisade Glacier,37.070849499999994,-118.46012400000001
Middle Teton Glacier,43.73072833333333,-110.80112633333333
Miles Glacier,60.64161597161936,-144.19097989649416
Milk Creek Glacier,44.6741825,-121.801216
Milk Creek Glacier OR,44.675153,-121.7997
Milk Glacier,61.05016675,-149.070661
Milk Lake Glacier,48.14903433333333,-121.15022333333333
Miller Glacier,60.119779,-139.620864
Mills Glacier,40.25566575,-105.61171775
Mineral Creek Glacier,61.281175,-146.30889033333332
Minor Glacier,43.18644233333333,-109.66017566666666
Mint Glacier,61.879099499999995,-149.0569395
Mixup Peak,48.450652500000004,-121.04765499999999
Moomaw Glacier,40.2101974,-105.6681832
Moraine/Apron Glacier,60.047261,-141.575104
Morse Glacier,58.98400133333333,-136.37954833333333
Moser Glacier,59.561418,-138.994689
Mother Goose Glacier,60.3504407,-149.187438
Mount Fiske Glacier,37.139447000000004,-118.667464
Mount Warlow Glacier CA,37.132554,-118.6777
Mount Watson East,48.6550955,-121.56067
Mountaineer Glacier,47.341624499999995,-113.87821650000001
Mud Creek Glacier,41.388628,-122.19300799999999
Muir Glacier,59.219879666666664,-136.46169366666666
Muir Snowfield,46.83237233333333,-121.73562333333332
Muth Glacier,61.11216925,-147.6621245
Nabesna Glacier,62.193069,-142.879406
Nadina Glacier,62.133987,-144.657124
Natazhat Glacier,61.533275,-140.996246
Navajo Glacier,40.0551085,-105.6475145
Neacola Glacier,60.8676775,-153.3455115
Nelchina Glacier,61.544687333333336,-147.01885466666667
Nellie Juan Glacier,60.45016602857143,-148.44507277142856
Nelson Glacier,56.508301,-132.013072
Nelson Glacier WA,46.202923,-122.171526
Nenana Glacier,63.5677675,-147.536365
Netland Glacier,59.405174666666674,-137.86561933333334
Neve Glacier,48.64586475,-121.139783
New Morning Peak,48.578665,-120.8465735
Newton Clark Glacier,45.3696535,-121.684618
Nikonda Glacier,62.081868,-142.653061
Nisqually Glacier,46.83669533333333,-121.74985
Nizina Glacier,61.902401,-142.594167
No Name Glacier,48.80794666666666,-121.82008
Nohokomeen Glacier,48.78253466666666,-120.97524566666668
Noisy Creek Glacier,48.6730625,-121.4985345
Noisy Glacier,58.291141,-154.934051
None,60.05927122897068,-145.08352567433354
Norman Clyde Glacier,37.078758,-118.48164575
Norris Glacier,58.494996125,-134.2643050625
North Baird Glacier,57.230168,-132.71203250000002
North Crillon Glacier,58.7332895,-137.2989455
North Dawes Glacier,57.621398,-133.004371
North Fork Lobe Bremner Glacier,60.921721,-143.311648
North Guardian Glacier,48.1232685,-121.09894800000001
North Klawatti Glacier,48.575085333333334,-121.08940833333332
North Mowich Glacier,46.8788972,-121.80686639999999
North Swiftcurrent Glacier,48.7894495,-113.7688565
North Twin Glacier,61.532155,-152.5118165
Northland Glacier,60.67097207142857,-148.75200850000002
Northwestern Glacier,59.90033714285715,-150.05455
Novatak Glacier,59.48626371428571,-138.51499014285713
Nugget Creek Glacier,58.428623625,-134.379042375
Nuka Glacier,59.66666828571429,-150.74574614285714
OR,44.74977313311688,-121.03524530844156
Oasis Glacier,57.257954999999995,-132.5873105
Ogive Glacier,59.38933764285714,-141.3566867142857
Ohanapecosh Glacier,46.83313076923077,-121.66639361538462
Okpilak Glacier,69.125014,-144.03025000000002
Old Sun Glacier,48.8718475,-113.7768215
Orange Glacier,59.979593,-139.131953
Organ Glacier,61.141547,-149.221789
Packwood Glacier,46.5187435,-121.4625715
Palisade Glacier,37.097633,-118.511101
Palmer Glacier,45.357317333333334,-121.70250800000001
Pangnik Glacier,69.184577,-144.877856
Paradise Glacier,46.81524714285714,-121.71821085714285
Park Glacier,48.781109,-121.78051350000001
Patterson Glacier,56.978550999999996,-132.58538637499998
Patton Glacier,58.903875,-136.3004895
Peck Glacier,40.065486,-105.66489100000001
Pedersen Glacier,59.920857625,-149.857467625
Pedro Glacier,61.13793005555556,-147.3379961111111
Pegmatite Glacier,63.264678,-145.3872
Penniman Glaciers,61.0923685,-148.343179
Peters Glacier,63.086982,-151.095179
Petersen Glacier WY,43.77873,-110.846192
Petrof Glacier,59.512747166666664,-150.83774633333334
Phantom Glacier,45.1546165,-109.741874
Piegan Glacier,48.707646,-113.684692
Pigot Glacier,60.904225304347825,-148.48116254347826
Pilz Glacier,48.06695225,-120.98391025
Pinnacle Glacier,46.210316,-121.53285325
Pinnacle Glacier WA,46.759139,-121.73201
Polychrome Glacier,63.44670233333333,-149.83701166666665
Popof Glacier,56.736812,-132.299171
Porcupine Glacier,60.00114925,-149.25725625
Portage Glacier,60.73348047058824,-148.79122011764707
Portlock Glacier,59.631286625,-150.92170475
Pothole Glacier,61.3602445,-152.353837
Powell Glacier,49.326595499999996,-132.92212883333335
Price Glacier,48.847027600000004,-121.5949616
Princeton Glacier,60.37088784848485,-148.42980603030304
Prospect Glacier,60.02656414285714,-149.2480695714286
Prouty Glacier,44.11156125,-121.758565
Ptarmigan Glacier,55.580695090909096,-130.76162200000002
Puget Glacier,60.07016476923077,-148.56073030769232
Pumpelly Glacier,48.585287,-113.654643
Puyallup Glacier,46.849722400000005,-121.82204139999999
Pyramid Glacier,46.821355777777775,-121.79253411111111
Queets Glacier,47.768233,-123.59998466666666
Quest-Alb Glacier,48.17132975,-121.69514425
Quien Sabe Glacier,48.4961455,-121.04304049999999
Rainbow Glacier,51.400231625,-123.29057975
Rainy Glacier,60.6482869,-148.5392781
Ram Glacier,61.098323,-141.313286
Ranney Glacier,61.18627093333334,-147.5721604
Rasmuson Glacier,59.735189,-139.404149
Raven Glacier,61.06232500000001,-149.05811633333334
Red Eagle Glacier,48.594781999999995,-113.621465
Red Glacier,58.671274000000004,-145.42644166666665
Redoubt Glacier,48.95925866666666,-121.27578266666667
Regal Glacier,61.767583,-142.811855
Reid Glacier,53.4439348,-130.7703064
Renfrew Glacier,44.15474566666666,-121.79231399999999
Revelation Glacier,61.702043,-154.178462
Rex Glacier,61.296938,-142.417308
Reynolds Glacier,59.567485,-138.27086
Richardson Glacier,48.05981066666667,-120.97603400000001
Riggs Glacier,59.17282766666667,-136.24100666666666
Riley Creek Glacier,63.5594185,-145.5840805
Ripon Glacier,60.67712685714286,-148.585139
Roaring Glacier,61.00556975,-148.4451095
Robertson Glacier,63.233178,-144.481599
Romer Glacier,58.979774,-136.7556645
Roosevelt Glacier,48.7841035,-121.820278
Root Glacier,61.722809,-142.87854
Rowe Glacier CO,40.48715225,-105.64659275
Rubin Glacier,61.136213999999995,-146.01737450000002
Rusk Glacier,46.204096,-121.463375
Russell Glacier,47.78835222222222,-123.9998018888889
S Glacier,48.43315025,-121.03316674999999
Sacagawea,43.143008,-109.61856133333333
Saddlebag Glacier,60.52296118181818,-145.07303172727273
Sahale Glacier,48.4893895,-121.0411805
Saint Marys Glacier CO,39.835143,-105.645844
Saint Vrain Glaciers,40.155331290322586,-105.65659522580646
Saksaia Glacier,59.3752655,-136.397593
Sandalee Glacier,48.409172857142856,-120.79194214285714
Sandy Glacier,45.3817566,-121.7220564
Sanford Glacier,62.214083,-144.130068
Sarvant Glaciers,46.8571778,-121.6286349
Saussure Glacier,59.666926,-135.358487
Sawyer Glacier,57.92961366666666,-132.899869
Schoolroom Glacier,43.7261805,-110.84843599999999
Schubee Glacier,59.34158522222222,-135.2595402222222
Schwan Glacier,60.88916682683307,-145.11527724336972
Schwanda Glacier,69.252925,-143.760232
Scidmore Glacier,58.792834,-136.7186615
Scimitar Glacier,48.118003,-121.12804775000001
Scott Glacier,60.67845616576087,-145.23916422554348
Sea Otter Glacier,58.930706,-137.6812835
Seefar Glacier,68.560138,-147.291496
Serpent Tongue Glacier,58.377078,-154.587865
Serpentine Glacier,61.136044999999996,-148.26254798461537
Seth Glacier,60.87924385714286,-148.52136028571428
Seward Glacier,60.121567,-140.5784775
Sexton Glacier,48.7026285,-113.63448700000001
Shakes Glacier,56.860892,-132.215248
Shakespeare Glacier,60.7568,-148.7216140625
Sheep Glacier,62.302102,-144.187625
Shepard Glacier,48.863781,-113.8585755
Shephard Glacier,60.69916991304348,-145.38000960869564
Sheridan Glacier,60.60547443386243,-145.2007922962963
Sherman Glacier,60.57221606428571,-145.08580625714285
Sherpa Glacier,47.47467,-120.8900795
Shiels Glacier,60.86945611111111,-144.78084733333333
Shoestring Glacier WA,46.186754,-122.15334
Sholes Glacier,48.8138962,-121.766356
Shoup Glacier,61.286882500000004,-146.416384
Silver Glacier,54.9334095,-133.8191345
Sitkum Glacier,48.1078806,-121.12663219999999
Siyeh Glacier,48.73170233333334,-113.65623733333332
Skee Glacier,59.993371833333335,-149.69682366666666
Skilak Glacier,60.175754833333336,-150.0434285
Skillet Glacier,43.83802,-110.762093
Skinner Glacier,44.115959600000004,-121.77310459999998
Skookum Glacier,60.7093954516129,-148.8666227419355
Sky Top Glacier,45.161574,-109.816649
Slide Glacier,60.53773621621622,-144.2938502972973
Slim Glacier,56.214659,-159.291379
Slope Glacier,60.4680045862069,-143.83632279310345
Smith Glacier,61.27933664705882,-147.78990347058823
Snow Creek Glacier,47.473704999999995,-120.817127
Snowbank Glacier,45.09150133333333,-109.68725733333333
So-Bahli-Alhi Glacier,48.2155925,-121.6765645
Soule Glacier,55.988578,-130.269725
Sourdough Glacier,43.24147766666667,-109.68682366666667
South Cascade Glacier,48.35659833333333,-121.06975533333333
South Crillon Glacier,58.617843,-137.191636
South Glacier,57.622882833333335,-132.71997641666667
South Mowich Glacier,46.8573598,-121.8015978
South Sawyer Glacier,57.920114999999996,-132.5703
South Tahoma Glacier,46.822525000000006,-121.811156
South Twin Glacier,61.490177,-152.522059
Southern Glacier,59.39065766666667,-151.1111685
Speel Glacier,58.3326645,-133.343331
Spencer Glacier,60.623794203125,-148.886254078125
Sperry Glacier,48.6263985,-113.7614375
Spider Glacier,48.315311200000004,-120.9703896
Spire Glacier,48.320511499999995,-121.0814735
Split Glacier,61.04994814285715,-149.60328614285714
Split Thumb Icefall,58.40823266666666,-134.2826042222222
Spoon Glacier,60.02254375,-149.2525205
Spotted Glacier,58.9094235,-153.452303
Sprague Glacier,40.3415322,-105.73291200000001
Spur Glacier,63.445792499999996,-145.119523
Squak Glacier,48.750748,-121.817842
Stanton Glacier,48.3392315,-113.77712550000001
Steller Glacier,60.41885236585366,-143.75747607317072
Stephens Glacier,61.428073000000005,-146.282587
Stevens Glacier,46.814799,-121.70774066666667
Stevens Glacier WA,46.80664,-121.715466
Stoney Glacier,61.9209475,-152.8819765
Stony Glacier,61.6234315,-153.8088125
Straightaway Glacier,63.1349985,-151.29874175
Stroud Glacier,43.147591500000004,-109.67976825
Stuart Glacier,47.48013,-120.898297
Stuart West,47.48204,-120.90795449999999
Success Glacier,46.829209000000006,-121.78079620000001
Suiattle Glacier,48.070861666666666,-121.083086
Sulphide Glacier,48.823116999999996,-121.6151145
Sumdum Glacier,57.805468,-133.423743
Sundance Glacier,45.103768,-109.65173250000001
Sunrise Glacier,56.9624908,-135.6551438
Sunset Glacier,63.34562666666667,-150.16136066666667
Surprise Glacier,61.042903325,-148.48352216875
Susitna Glacier,63.56452,-146.926464
Swan Glaciers,47.7239355,-113.63526375000001
Swan Glaciers MT,47.7258425,-113.6394385
Swift Glacier,46.186811000000006,-122.1856575
Swiftcurrent Glacier,48.767886000000004,-113.746535
Sylvester Glacier,61.50303866666667,-147.11701333333335
Table Mountain,48.851572,-121.705581
Tahoma Glacier,46.83925375,-121.7991995
Takhin Glacier,59.244731333333334,-136.16808366666666
Taku Glacier,58.639401514285716,-134.1986344285714
Talkeetna Glacier,62.1158025,-148.5102
Talum Glaciers,48.7577345,-121.8113645
Talus Glacier,46.20265,-122.210264
Tana Glacier,60.799973,-142.7486235
Tana Lobe Bremner Glacier,60.9157835,-143.260557
Tanaina Glacier,61.0226025,-152.8078815
Tasnuna Glacier,60.99867432258065,-145.48629266666666
Tatina Glacier,62.442367,-152.79142566666667
Taylor Glacier,60.575946673913045,-148.62502217391304
Taylor Glacier CO,40.269959,-105.67806125
Tazlina Glacier,61.388317,-146.70223953846155
Tebenkof Glacier,60.677383857142864,-148.53303842857144
Teepe Glacier,43.7357705,-110.7976155
